Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Status,Customer_ID,Customer_Name,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount,Sales,Revenue,Profit,Payment_Method,,Profit_Margin_%
ORD-109825,06-12-2023,10-12-2023,Standard Class,Returned,CUST-4840,Sandra Jones,Corporate,West,Washington,Tacoma,PRD-1098,Beverages Item 99,Food & Beverage,Beverages,36.22,2,0.15,61.57,123.14,9.72,Bank Transfer,,0.157869092
ORD-109826,23-12-2024,26-12-2024,Second Class,Delivered,CUST-1789,Jason Green,Consumer,North,New York,Buffalo,PRD-1178,Comics Item 79,Books,Comics,66.72,2,0.3,93.41,186.82,4.36,Bank Transfer,,0.046675945
ORD-109827,27-06-2023,30-06-2023,Standard Class,Delivered,CUST-4534,Nancy Young,Consumer,South,Texas,Austin,PRD-1135,Team Sports Item 36,Sports,Team Sports,530.57,1,0,530.57,530.57,140,Cash,,0.263867162
ORD-109828,06-04-2023,08-04-2023,Second Class,Pending,CUST-4414,Michael Davis,Corporate,East,Ohio,Cleveland,PRD-1057,Accessories Item 58,Clothing,Accessories,57.26,4,0,229.04,916.16,83.64,Credit Card,,0.365176388
ORD-109829,04-11-2022,05-11-2022,Standard Class,Pending,CUST-1290,Joshua Gomez,Home Office,North,Connecticut,Bridgeport,PRD-1210,Skincare Item 11,Beauty,Skincare,18.29,1,0.15,15.55,15.55,5.83,Gift Card,,0.374919614
ORD-109830,07-02-2023,14-02-2023,Standard Class,Delivered,CUST-2654,Sarah Hall,Corporate,West,Oregon,Portland,PRD-1187,Appliances Item 88,Home & Kitchen,Appliances,260.32,1,0,260.32,260.32,92.06,Credit Card,,0.353641672
ORD-109831,14-08-2021,17-08-2021,Standard Class,Cancelled,CUST-2186,Jessica Moore,Consumer,South,Virginia,Richmond,PRD-1001,Smartphones Item 2,Electronics,Smartphones,406.36,3,0.05,1158.13,3474.39,330.88,Debit Card,,0.285701951
ORD-109832,17-10-2021,18-10-2021,Standard Class,Delivered,CUST-2752,William Miller,Consumer,Central,Iowa,Cedar Rapids,PRD-1027,Cameras Item 28,Electronics,Cameras,1769.56,1,0.15,1504.13,1504.13,476.28,Gift Card,,0.316648162
ORD-109833,26-05-2024,27-05-2024,Same Day,Pending,CUST-4319,Charles White,Corporate,East,Wisconsin,Milwaukee,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,539.25,3,0.25,1213.31,3639.93,117.99,Cash,,0.097246376
ORD-109834,04-02-2022,07-02-2022,Standard Class,Delivered,CUST-3202,Stephanie Baker,Small Business,South,Florida,Jacksonville,PRD-1218,Haircare Item 19,Beauty,Haircare,43.46,2,0,86.92,173.84,23.06,Credit Card,,0.265301427
ORD-109835,05-06-2021,08-06-2021,Standard Class,Delivered,CUST-4641,Brian Mitchell,Consumer,North,Connecticut,Hartford,PRD-1107,Dairy Item 8,Food & Beverage,Dairy,58.16,1,0.05,55.25,55.25,24.72,Debit Card,,0.447420814
ORD-109836,08-06-2024,13-06-2024,Same Day,Delivered,CUST-2552,Jennifer Allen,Consumer,Central,Iowa,Davenport,PRD-1236,Personal Care Item 37,Beauty,Personal Care,47.35,3,0.1,127.85,383.55,36.89,Credit Card,,0.288541259
ORD-109837,26-07-2023,27-07-2023,Standard Class,Delivered,CUST-4888,William Torres,Consumer,South,North Carolina,Greensboro,PRD-1193,Bedding Item 94,Home & Kitchen,Bedding,255.42,2,0.15,434.21,868.42,171.02,Cash,,0.39386472
ORD-109838,20-04-2024,24-04-2024,Same Day,Pending,CUST-2217,Linda Torres,Corporate,North,New Jersey,Trenton,PRD-1046,Kids' Apparel Item 47,Clothing,Kids' Apparel,232.74,1,0.05,221.1,221.1,79.99,Credit Card,,0.361781999
ORD-109839,28-06-2022,30-06-2022,Standard Class,Cancelled,CUST-3932,Sandra Harris,Consumer,Central,Kansas,Topeka,PRD-1201,Cleaning Item 2,Home & Kitchen,Cleaning,199.44,2,0.05,378.94,757.88,132.97,Cash,,0.350899879
ORD-109840,20-06-2024,25-06-2024,Standard Class,Cancelled,CUST-2987,Matthew Hall,Consumer,East,Ohio,Cincinnati,PRD-1176,Comics Item 77,Books,Comics,9.52,2,0,19.04,38.08,6.94,Gift Card,,0.364495798
ORD-109841,23-12-2021,27-12-2021,Same Day,Pending,CUST-2059,Rebecca King,Consumer,North,Massachusetts,Springfield,PRD-1198,Cleaning Item 99,Home & Kitchen,Cleaning,253.85,1,0.2,203.08,203.08,43.51,Gift Card,,0.214250542
ORD-109842,29-09-2024,04-10-2024,Standard Class,Returned,CUST-2548,Nancy King,Corporate,North,New York,Buffalo,PRD-1061,Office Chairs Item 62,Furniture,Office Chairs,781.41,1,0.25,586.06,586.06,65.86,Bank Transfer,,0.112377572
ORD-109843,31-10-2022,02-11-2022,Second Class,Delivered,CUST-4462,Susan Nelson,Consumer,East,Michigan,Lansing,PRD-1146,Swimming Item 47,Sports,Swimming,562.07,2,0,1124.14,2248.28,143.63,Gift Card,,0.127768783
ORD-109844,09-04-2021,11-04-2021,Second Class,Cancelled,CUST-1285,Barbara Wilson,Consumer,South,Texas,Dallas,PRD-1061,Office Chairs Item 62,Furniture,Office Chairs,1103.62,4,0.05,4193.76,16775.04,1570.62,Credit Card,,0.374513563
ORD-109845,28-04-2023,02-05-2023,First Class,Pending,CUST-4232,George Nguyen,Consumer,Central,Missouri,St. Louis,PRD-1045,Kids' Apparel Item 46,Clothing,Kids' Apparel,215.35,2,0.05,409.16,818.32,146.05,Gift Card,,0.356950826
ORD-109846,06-11-2023,11-11-2023,Standard Class,Delivered,CUST-2705,Rebecca Thomas,Corporate,South,Virginia,Virginia Beach,PRD-1036,Women's Apparel Item 37,Clothing,Women's Apparel,131.72,1,0,131.72,131.72,52.2,Bank Transfer,,0.396295172
ORD-109847,30-12-2024,03-01-2025,Same Day,Returned,CUST-1356,Jessica Baker,Small Business,South,North Carolina,Greensboro,PRD-1217,Haircare Item 18,Beauty,Haircare,144.4,2,0,288.8,577.6,43.21,Credit Card,,0.149619114
ORD-109848,18-08-2023,20-08-2023,Standard Class,Cancelled,CUST-4770,Stephanie Davis,Consumer,Central,Kansas,Topeka,PRD-1164,Textbooks Item 65,Books,Textbooks,42.7,4,0.1,153.72,614.88,68.57,PayPal,,0.446070778
ORD-109849,09-10-2022,11-10-2022,Second Class,Delivered,CUST-1229,Susan Roberts,Corporate,East,Ohio,Columbus,PRD-1080,Beds Item 81,Furniture,Beds,660.94,5,0,3304.7,16523.5,724.57,Bank Transfer,,0.219254395
ORD-109850,31-07-2023,02-08-2023,Standard Class,Cancelled,CUST-3162,Karen Jones,Consumer,North,Pennsylvania,Allentown,PRD-1073,Sofas Item 74,Furniture,Sofas,109.18,1,0,109.18,109.18,42.35,Bank Transfer,,0.387891555
ORD-109851,14-01-2022,19-01-2022,Standard Class,Cancelled,CUST-2472,Lisa Campbell,Consumer,East,Illinois,Rockford,PRD-1049,Footwear Item 50,Clothing,Footwear,83.03,4,0.2,265.7,1062.8,20.73,Bank Transfer,,0.078020324
ORD-109852,30-06-2022,04-07-2022,First Class,Delivered,CUST-3463,Barbara Allen,Small Business,West,Oregon,Portland,PRD-1011,Laptops Item 12,Electronics,Laptops,1394.38,1,0.15,1185.22,1185.22,219.83,Credit Card,,0.185476114
ORD-109853,24-10-2024,27-10-2024,Second Class,Returned,CUST-4746,Sandra Brown,Consumer,North,Connecticut,Bridgeport,PRD-1173,Children's Books Item 74,Books,Children's Books,51.65,2,0,103.3,206.6,30.21,Debit Card,,0.292449177
ORD-109854,05-11-2024,08-11-2024,Standard Class,Pending,CUST-4415,Christopher Nelson,Corporate,North,New York,Buffalo,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,380.16,1,0.2,304.13,304.13,28.33,Debit Card,,0.093150955
ORD-109855,10-08-2021,11-08-2021,First Class,Cancelled,CUST-4302,Susan Adams,Corporate,West,Oregon,Portland,PRD-1047,Kids' Apparel Item 48,Clothing,Kids' Apparel,202.42,8,0,1619.36,12954.88,525.42,Gift Card,,0.324461516
ORD-109856,30-08-2024,03-09-2024,Standard Class,Pending,CUST-3987,Jennifer Martin,Consumer,West,Arizona,Tucson,PRD-1054,Accessories Item 55,Clothing,Accessories,70.22,4,0.1,252.79,1011.16,103.8,Credit Card,,0.410617509
ORD-109857,21-04-2022,24-04-2022,First Class,Delivered,CUST-1160,Michael Evans,Corporate,West,California,Sacramento,PRD-1036,Women's Apparel Item 37,Clothing,Women's Apparel,142.65,4,0.1,513.54,2054.16,119.88,Cash,,0.233438486
ORD-109858,03-07-2022,06-07-2022,Standard Class,Delivered,CUST-3037,Emily Jackson,Consumer,Central,Minnesota,Minneapolis,PRD-1149,Swimming Item 50,Sports,Swimming,452.59,3,0.15,1154.1,3462.3,163.58,Debit Card,,0.141738151
ORD-109859,14-02-2023,18-02-2023,Second Class,Cancelled,CUST-1057,Melissa Harris,Small Business,South,North Carolina,Charlotte,PRD-1123,Fitness Equipment Item 24,Sports,Fitness Equipment,153.96,5,0.25,577.35,2886.75,73.53,Cash,,0.127357755
ORD-109860,11-05-2022,16-05-2022,Second Class,Cancelled,CUST-3572,James Brown,Small Business,West,Arizona,Phoenix,PRD-1077,Sofas Item 78,Furniture,Sofas,810.66,1,0.05,770.13,770.13,172.79,Debit Card,,0.224364718
ORD-109861,04-04-2022,07-04-2022,Second Class,Delivered,CUST-2262,Matthew Smith,Consumer,West,Nevada,Las Vegas,PRD-1072,Sofas Item 73,Furniture,Sofas,84.74,5,0.05,402.51,2012.55,48.26,Gift Card,,0.119897642
ORD-109862,15-03-2022,18-03-2022,Standard Class,Cancelled,CUST-1551,Sandra Scott,Consumer,South,Georgia,Augusta,PRD-1175,Comics Item 76,Books,Comics,37.59,4,0.25,112.77,451.08,10.47,PayPal,,0.092843841
ORD-109863,22-11-2023,26-11-2023,Same Day,Cancelled,CUST-4532,Barbara Phillips,Consumer,East,Indiana,Indianapolis,PRD-1181,Cookware Item 82,Home & Kitchen,Cookware,221.82,8,0.05,1685.83,13486.64,531.97,Debit Card,,0.315553763
ORD-109864,19-01-2022,21-01-2022,Standard Class,Returned,CUST-2056,Ashley Jones,Home Office,West,Oregon,Portland,PRD-1106,Dairy Item 7,Food & Beverage,Dairy,52.05,2,0.2,83.28,166.56,13.85,Cash,,0.166306436
ORD-109865,30-01-2021,01-02-2021,Second Class,Cancelled,CUST-4256,Jason Hill,Home Office,North,Connecticut,Bridgeport,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,107.87,4,0.15,366.76,1467.04,126.95,Cash,,0.346139165
ORD-109866,27-08-2023,31-08-2023,Second Class,Pending,CUST-4350,Anthony Davis,Consumer,North,Massachusetts,Springfield,PRD-1034,Men's Apparel Item 35,Clothing,Men's Apparel,64.46,1,0.25,48.34,48.34,8.76,Bank Transfer,,0.181216384
ORD-109867,18-09-2022,23-09-2022,Standard Class,Delivered,CUST-4878,Jennifer Smith,Consumer,North,New York,New York City,PRD-1105,Dairy Item 6,Food & Beverage,Dairy,51.36,5,0.3,179.76,898.8,39.69,Gift Card,,0.220794393
ORD-109868,08-05-2024,13-05-2024,First Class,Delivered,CUST-2605,Melissa Wilson,Corporate,North,Connecticut,Bridgeport,PRD-1205,Storage Item 6,Home & Kitchen,Storage,343.89,5,0.1,1547.5,7737.5,175.66,Debit Card,,0.113512116
ORD-109869,14-05-2022,18-05-2022,First Class,Cancelled,CUST-4252,Karen Garcia,Small Business,West,Nevada,Las Vegas,PRD-1158,Non-Fiction Item 59,Books,Non-Fiction,12.41,2,0.1,22.34,44.68,3.31,Bank Transfer,,0.148164727
ORD-109870,30-07-2023,03-08-2023,Standard Class,Returned,CUST-3918,Christopher Martin,Consumer,East,Michigan,Grand Rapids,PRD-1197,Bedding Item 98,Home & Kitchen,Bedding,374.33,5,0.1,1684.48,8422.4,625.07,PayPal,,0.37107594
ORD-109871,16-03-2021,23-03-2021,First Class,Delivered,CUST-1062,Emily Allen,Small Business,West,Washington,Tacoma,PRD-1084,Shelving Item 85,Furniture,Shelving,1210.51,1,0,1210.51,1210.51,109.52,Debit Card,,0.090474263
ORD-109872,24-03-2023,31-03-2023,Standard Class,Delivered,CUST-1965,Michael Anderson,Home Office,Central,Missouri,St. Louis,PRD-1208,Storage Item 9,Home & Kitchen,Storage,235.72,4,0.3,660.02,2640.08,144.07,Debit Card,,0.218281264
ORD-109873,09-07-2021,13-07-2021,Same Day,Delivered,CUST-1451,Jessica Phillips,Small Business,East,Wisconsin,Madison,PRD-1039,Women's Apparel Item 40,Clothing,Women's Apparel,175.89,1,0,175.89,175.89,68.02,Credit Card,,0.386718972
ORD-109874,25-05-2024,01-06-2024,Standard Class,Delivered,CUST-4617,Melissa White,Corporate,North,New Jersey,Trenton,PRD-1015,Tablets Item 16,Electronics,Tablets,565,3,0.05,1610.25,4830.75,212.71,Debit Card,,0.1320975
ORD-109875,01-06-2023,06-06-2023,Standard Class,Delivered,CUST-3405,Brian Taylor,Consumer,West,Nevada,Henderson,PRD-1186,Appliances Item 87,Home & Kitchen,Appliances,134.3,6,0.05,765.51,4593.06,63.91,Credit Card,,0.083486826
ORD-109876,02-02-2022,09-02-2022,Standard Class,Delivered,CUST-4293,Barbara Martin,Consumer,West,California,Sacramento,PRD-1123,Fitness Equipment Item 24,Sports,Fitness Equipment,559.41,3,0.1,1510.41,4531.23,637.94,Debit Card,,0.42236214
ORD-109877,09-01-2021,10-01-2021,Standard Class,Cancelled,CUST-2250,Jason Garcia,Consumer,West,Arizona,Tucson,PRD-1014,Tablets Item 15,Electronics,Tablets,902.96,1,0.05,857.81,857.81,193.23,Credit Card,,0.225259673
ORD-109878,25-04-2022,28-04-2022,Standard Class,Delivered,CUST-1470,Kevin Johnson,Consumer,South,North Carolina,Charlotte,PRD-1109,Bakery Item 10,Food & Beverage,Bakery,16.47,5,0,82.35,411.75,17.2,Credit Card,,0.208864602
ORD-109879,12-05-2022,15-05-2022,Standard Class,Returned,CUST-2120,Daniel Anderson,Corporate,Central,Kansas,Wichita,PRD-1012,Tablets Item 13,Electronics,Tablets,1026.65,4,0.05,3901.27,15605.08,1706.33,Bank Transfer,,0.437378085
ORD-109880,21-01-2024,24-01-2024,Second Class,Pending,CUST-1987,Nancy Adams,Corporate,South,North Carolina,Greensboro,PRD-1067,Desks Item 68,Furniture,Desks,183.63,2,0,367.26,734.52,108.55,PayPal,,0.295567173
ORD-109881,16-07-2021,21-07-2021,Standard Class,Delivered,CUST-1696,Karen Hall,Home Office,East,Ohio,Cincinnati,PRD-1110,Bakery Item 11,Food & Beverage,Bakery,59.71,2,0.05,113.45,226.9,18.7,Bank Transfer,,0.164830322
ORD-109882,31-10-2022,04-11-2022,Second Class,Returned,CUST-4179,Susan Thomas,Consumer,West,Oregon,Portland,PRD-1131,Outdoor Gear Item 32,Sports,Outdoor Gear,369.24,3,0,1107.72,3323.16,452.31,Credit Card,,0.408325209
ORD-109883,12-06-2021,14-06-2021,Standard Class,Cancelled,CUST-3967,Ashley Hill,Home Office,South,Virginia,Virginia Beach,PRD-1089,Shelving Item 90,Furniture,Shelving,507.36,4,0,2029.44,8117.76,767.9,PayPal,,0.378380243
ORD-109884,08-12-2021,13-12-2021,Second Class,Returned,CUST-4183,Sarah Williams,Consumer,East,Indiana,Fort Wayne,PRD-1131,Outdoor Gear Item 32,Sports,Outdoor Gear,566.92,2,0.05,1077.15,2154.3,428.69,Bank Transfer,,0.397985424
ORD-109885,27-03-2023,29-03-2023,Standard Class,Delivered,CUST-2744,Melissa Nguyen,Home Office,West,Arizona,Phoenix,PRD-1182,Cookware Item 83,Home & Kitchen,Cookware,319.94,1,0.15,271.95,271.95,111.15,Credit Card,,0.408714837
ORD-109886,10-03-2022,17-03-2022,Standard Class,Pending,CUST-4913,Amanda Taylor,Corporate,West,Nevada,Henderson,PRD-1143,Cycling Item 44,Sports,Cycling,152.95,3,0,458.85,1376.55,135.67,Cash,,0.295673968
ORD-109887,12-11-2023,17-11-2023,Standard Class,Delivered,CUST-4406,Anthony Harris,Consumer,Central,Missouri,Kansas City,PRD-1028,Cameras Item 29,Electronics,Cameras,188.57,4,0,754.28,3017.12,316.3,PayPal,,0.419340298
ORD-109888,01-07-2022,02-07-2022,Standard Class,Returned,CUST-3822,Richard Mitchell,Small Business,West,Oregon,Eugene,PRD-1090,Snacks Item 91,Food & Beverage,Snacks,48.5,6,0.1,261.9,1571.4,43.85,PayPal,,0.167430317
ORD-109889,25-12-2022,28-12-2022,Standard Class,Delivered,CUST-4960,Susan Brown,Consumer,West,Washington,Seattle,PRD-1071,Desks Item 72,Furniture,Desks,736.64,1,0.05,699.81,699.81,76.3,Bank Transfer,,0.109029594
ORD-109890,28-06-2021,02-07-2021,Second Class,Delivered,CUST-2370,Mary Harris,Consumer,North,Massachusetts,Springfield,PRD-1068,Desks Item 69,Furniture,Desks,146.89,5,0,734.45,3672.25,120.53,Debit Card,,0.164109197
ORD-109891,01-05-2022,04-05-2022,First Class,Cancelled,CUST-2332,Ashley Campbell,Consumer,South,North Carolina,Raleigh,PRD-1141,Cycling Item 42,Sports,Cycling,577.94,1,0,577.94,577.94,93.87,Gift Card,,0.162421705
ORD-109892,11-02-2022,12-02-2022,Second Class,Pending,CUST-3499,George Moore,Consumer,Central,Kansas,Topeka,PRD-1107,Dairy Item 8,Food & Beverage,Dairy,15.72,2,0,31.44,62.88,9.57,Cash,,0.304389313
ORD-109893,11-01-2023,12-01-2023,First Class,Cancelled,CUST-3141,Joseph Roberts,Consumer,Central,Minnesota,Minneapolis,PRD-1224,Makeup Item 25,Beauty,Makeup,52.76,1,0.15,44.85,44.85,13.94,Cash,,0.310813824
ORD-109894,28-08-2024,31-08-2024,Standard Class,Returned,CUST-3888,Patricia Nguyen,Consumer,Central,Missouri,St. Louis,PRD-1058,Accessories Item 59,Clothing,Accessories,170.21,5,0.05,808.5,4042.5,301.81,Gift Card,,0.373296228
ORD-109895,23-05-2024,27-05-2024,Standard Class,Pending,CUST-2226,Barbara Evans,Consumer,North,New York,Buffalo,PRD-1168,Children's Books Item 69,Books,Children's Books,49.25,3,0.15,125.59,376.77,38.06,Debit Card,,0.303049606
ORD-109896,26-07-2021,28-07-2021,Second Class,Cancelled,CUST-2377,Margaret Anderson,Home Office,East,Wisconsin,Milwaukee,PRD-1068,Desks Item 69,Furniture,Desks,1156.29,4,0.1,4162.64,16650.56,1271.44,Bank Transfer,,0.305440778
ORD-109897,28-04-2024,01-05-2024,Second Class,Returned,CUST-4309,Sarah Wilson,Consumer,Central,Nebraska,Bellevue,PRD-1048,Footwear Item 49,Clothing,Footwear,233.52,4,0.25,700.56,2802.24,127.92,Cash,,0.18259678
ORD-109898,18-08-2022,21-08-2022,First Class,Cancelled,CUST-4661,Kevin Flores,Consumer,West,Arizona,Mesa,PRD-1238,Personal Care Item 39,Beauty,Personal Care,97.46,4,0.05,370.35,1481.4,81.25,Debit Card,,0.219387066
ORD-109899,27-03-2024,30-03-2024,Standard Class,Delivered,CUST-4745,Daniel Roberts,Consumer,South,Texas,Dallas,PRD-1113,Bakery Item 14,Food & Beverage,Bakery,26.78,3,0,80.34,241.02,34.02,Credit Card,,0.423450336
ORD-109900,11-12-2022,14-12-2022,Standard Class,Pending,CUST-3822,Sandra Garcia,Corporate,West,Oregon,Eugene,PRD-1139,Cycling Item 40,Sports,Cycling,50.87,1,0.25,38.15,38.15,6.02,Credit Card,,0.157798165
ORD-109901,21-10-2024,25-10-2024,Standard Class,Pending,CUST-1514,James Evans,Corporate,Central,Iowa,Des Moines,PRD-1065,Office Chairs Item 66,Furniture,Office Chairs,660.78,4,0,2643.12,10572.48,626.11,Credit Card,,0.236882926
ORD-109902,31-01-2023,03-02-2023,Standard Class,Cancelled,CUST-1592,Thomas Williams,Small Business,East,Wisconsin,Milwaukee,PRD-1103,Dairy Item 4,Food & Beverage,Dairy,57.28,8,0.25,343.68,2749.44,43.65,Credit Card,,0.127007682
ORD-109903,09-01-2021,12-01-2021,Second Class,Delivered,CUST-1601,Sarah Hall,Consumer,South,Virginia,Norfolk,PRD-1083,Beds Item 84,Furniture,Beds,954.45,4,0.05,3626.91,14507.64,484.91,Bank Transfer,,0.133697831
ORD-109904,09-06-2024,14-06-2024,Standard Class,Delivered,CUST-1930,Kevin Torres,Corporate,North,Pennsylvania,Pittsburgh,PRD-1066,Desks Item 67,Furniture,Desks,1392.35,1,0.05,1322.73,1322.73,260.01,PayPal,,0.196570729
ORD-109905,12-03-2021,17-03-2021,Standard Class,Returned,CUST-1598,Linda Carter,Corporate,Central,Nebraska,Bellevue,PRD-1017,Tablets Item 18,Electronics,Tablets,1380.11,1,0.15,1173.09,1173.09,112.23,Debit Card,,0.095670409
ORD-109906,23-10-2023,27-10-2023,Second Class,Delivered,CUST-4592,Jessica Flores,Consumer,Central,Kansas,Topeka,PRD-1150,Fiction Item 51,Books,Fiction,18.63,1,0.25,13.97,13.97,0.74,Debit Card,,0.052970651
ORD-109907,15-06-2023,17-06-2023,Standard Class,Cancelled,CUST-1207,George Baker,Consumer,North,New Jersey,Newark,PRD-1182,Cookware Item 83,Home & Kitchen,Cookware,389.08,1,0.1,350.17,350.17,64.53,Debit Card,,0.18428192
ORD-109908,26-10-2022,29-10-2022,Second Class,Returned,CUST-3512,Amanda Mitchell,Consumer,West,Oregon,Eugene,PRD-1067,Desks Item 68,Furniture,Desks,797.12,6,0.1,4304.45,25826.7,957.51,Gift Card,,0.222446538
ORD-109909,21-06-2022,26-06-2022,Second Class,Cancelled,CUST-4702,Richard Harris,Consumer,West,Washington,Tacoma,PRD-1191,Appliances Item 92,Home & Kitchen,Appliances,229.26,1,0,229.26,229.26,84.69,Credit Card,,0.369405915
ORD-109910,02-11-2024,04-11-2024,Standard Class,Returned,CUST-1140,James Baker,Consumer,North,Connecticut,New Haven,PRD-1217,Haircare Item 18,Beauty,Haircare,29.28,1,0,29.28,29.28,8.31,Gift Card,,0.283811475
ORD-109911,27-11-2022,01-12-2022,Standard Class,Delivered,CUST-4895,Linda Harris,Consumer,North,Pennsylvania,Philadelphia,PRD-1036,Women's Apparel Item 37,Clothing,Women's Apparel,180.42,4,0.3,505.18,2020.72,65.35,PayPal,,0.129359832
ORD-109912,10-12-2023,12-12-2023,First Class,Returned,CUST-2307,Michael Carter,Home Office,South,Georgia,Savannah,PRD-1033,Men's Apparel Item 34,Clothing,Men's Apparel,224.98,5,0.2,899.92,4499.6,61.39,Bank Transfer,,0.068217175
ORD-109913,22-09-2023,25-09-2023,Standard Class,Cancelled,CUST-1806,William Brown,Small Business,East,Ohio,Columbus,PRD-1087,Shelving Item 88,Furniture,Shelving,1046.78,3,0,3140.34,9421.02,903.89,Bank Transfer,,0.287831891
ORD-109914,02-01-2023,06-01-2023,Standard Class,Delivered,CUST-1100,Nancy Gomez,Consumer,North,Pennsylvania,Pittsburgh,PRD-1025,Cameras Item 26,Electronics,Cameras,1717.04,5,0.05,8155.94,40779.7,2305.16,Bank Transfer,,0.282635723
ORD-109915,14-11-2021,17-11-2021,First Class,Cancelled,CUST-4217,Joshua Campbell,Corporate,East,Michigan,Detroit,PRD-1025,Cameras Item 26,Electronics,Cameras,565.25,4,0.05,2147.95,8591.8,555.2,Bank Transfer,,0.258479015
ORD-109916,09-03-2024,10-03-2024,Second Class,Pending,CUST-4737,David Adams,Consumer,East,Michigan,Detroit,PRD-1165,Textbooks Item 66,Books,Textbooks,6.12,1,0.1,5.51,5.51,0.72,PayPal,,0.130671506
ORD-109917,13-11-2021,20-11-2021,Same Day,Delivered,CUST-3209,Kevin Smith,Corporate,West,California,San Francisco,PRD-1067,Desks Item 68,Furniture,Desks,1135.38,3,0.25,2554.61,7663.83,520.72,Bank Transfer,,0.203835419
ORD-109918,12-07-2022,13-07-2022,Second Class,Delivered,CUST-2854,James Garcia,Consumer,North,New York,New York City,PRD-1047,Kids' Apparel Item 48,Clothing,Kids' Apparel,45.47,1,0.05,43.2,43.2,5.25,Bank Transfer,,0.121527778
ORD-109919,21-08-2024,24-08-2024,Second Class,Delivered,CUST-4437,George Williams,Consumer,West,California,San Diego,PRD-1108,Bakery Item 9,Food & Beverage,Bakery,30.15,4,0.15,102.51,410.04,33.92,Credit Card,,0.330894547
ORD-109920,05-06-2021,08-06-2021,Standard Class,Cancelled,CUST-2960,Kevin Scott,Consumer,West,Nevada,Las Vegas,PRD-1132,Team Sports Item 33,Sports,Team Sports,495.7,2,0.05,941.83,1883.66,106.06,Credit Card,,0.112610556
ORD-109921,10-01-2022,15-01-2022,Standard Class,Delivered,CUST-1510,Christopher Wright,Home Office,West,Washington,Spokane,PRD-1082,Beds Item 83,Furniture,Beds,773.91,3,0.1,2089.56,6268.68,460.5,Cash,,0.220381324
